selected_count,selected_rate,precision,recall,f1,operating_point,threshold_value,strategy,target
20622,0.5155628890722268,0.8840073707690815,0.7271059349074664,0.7979165754803694,score threshold,0.17400000000000002,raw cri probability,y_any_risk
20622,0.5155628890722268,0.8840073707690815,0.7271059349074664,0.7979165754803694,score threshold,0.17500000000000002,raw cri probability,y_any_risk
20622,0.5155628890722268,0.8840073707690815,0.7271059349074664,0.7979165754803694,score threshold,0.17600000000000002,raw cri probability,y_any_risk
20622,0.5155628890722268,0.8840073707690815,0.7271059349074664,0.7979165754803694,score threshold,0.177,raw cri probability,y_any_risk
20622,0.5155628890722268,0.8840073707690815,0.7271059349074664,0.7979165754803694,score threshold,0.178,raw cri probability,y_any_risk
20622,0.5155628890722268,0.8840073707690815,0.7271059349074664,0.7979165754803694,score threshold,0.179,raw cri probability,y_any_risk
20622,0.5155628890722268,0.8840073707690815,0.7271059349074664,0.7979165754803694,score threshold,0.18,raw cri probability,y_any_risk
19882,0.497062426560664,0.8945780102605372,0.7093969368219528,0.7912977710548561,score threshold,0.181,raw cri probability,y_any_risk
19882,0.497062426560664,0.8945780102605372,0.7093969368219528,0.7912977710548561,score threshold,0.182,raw cri probability,y_any_risk
19882,0.497062426560664,0.8945780102605372,0.7093969368219528,0.7912977710548561,score threshold,0.183,raw cri probability,y_any_risk
19882,0.497062426560664,0.8945780102605372,0.7093969368219528,0.7912977710548561,score threshold,0.184,raw cri probability,y_any_risk
19882,0.497062426560664,0.8945780102605372,0.7093969368219528,0.7912977710548561,score threshold,0.185,raw cri probability,y_any_risk
19882,0.497062426560664,0.8945780102605372,0.7093969368219528,0.7912977710548561,score threshold,0.186,raw cri probability,y_any_risk
19882,0.497062426560664,0.8945780102605372,0.7093969368219528,0.7912977710548561,score threshold,0.187,raw cri probability,y_any_risk
19882,0.497062426560664,0.8945780102605372,0.7093969368219528,0.7912977710548561,score threshold,0.188,raw cri probability,y_any_risk
19882,0.497062426560664,0.8945780102605372,0.7093969368219528,0.7912977710548561,score threshold,0.189,raw cri probability,y_any_risk
19882,0.497062426560664,0.8945780102605372,0.7093969368219528,0.7912977710548561,score threshold,0.19,raw cri probability,y_any_risk
19882,0.497062426560664,0.8945780102605372,0.7093969368219528,0.7912977710548561,score threshold,0.191,raw cri probability,y_any_risk
19882,0.497062426560664,0.8945780102605372,0.7093969368219528,0.7912977710548561,score threshold,0.192,raw cri probability,y_any_risk
19882,0.497062426560664,0.8945780102605372,0.7093969368219528,0.7912977710548561,score threshold,0.193,raw cri probability,y_any_risk
19882,0.497062426560664,0.8945780102605372,0.7093969368219528,0.7912977710548561,score threshold,0.194,raw cri probability,y_any_risk
19882,0.497062426560664,0.8945780102605372,0.7093969368219528,0.7912977710548561,score threshold,0.195,raw cri probability,y_any_risk
19882,0.497062426560664,0.8945780102605372,0.7093969368219528,0.7912977710548561,score threshold,0.196,raw cri probability,y_any_risk
19882,0.497062426560664,0.8945780102605372,0.7093969368219528,0.7912977710548561,score threshold,0.197,raw cri probability,y_any_risk
19882,0.497062426560664,0.8945780102605372,0.7093969368219528,0.7912977710548561,score threshold,0.198,raw cri probability,y_any_risk
19882,0.497062426560664,0.8945780102605372,0.7093969368219528,0.7912977710548561,score threshold,0.199,raw cri probability,y_any_risk
19882,0.497062426560664,0.8945780102605372,0.7093969368219528,0.7912977710548561,score threshold,0.2,raw cri probability,y_any_risk
19882,0.497062426560664,0.8945780102605372,0.7093969368219528,0.7912977710548561,score threshold,0.201,raw cri probability,y_any_risk
19882,0.497062426560664,0.8945780102605372,0.7093969368219528,0.7912977710548561,score threshold,0.202,raw cri probability,y_any_risk
19882,0.497062426560664,0.8945780102605372,0.7093969368219528,0.7912977710548561,score threshold,0.203,raw cri probability,y_any_risk
19882,0.497062426560664,0.8945780102605372,0.7093969368219528,0.7912977710548561,score threshold,0.20400000000000001,raw cri probability,y_any_risk
19882,0.497062426560664,0.8945780102605372,0.7093969368219528,0.7912977710548561,score threshold,0.20500000000000002,raw cri probability,y_any_risk
19882,0.497062426560664,0.8945780102605372,0.7093969368219528,0.7912977710548561,score threshold,0.20600000000000002,raw cri probability,y_any_risk
19882,0.497062426560664,0.8945780102605372,0.7093969368219528,0.7912977710548561,score threshold,0.20700000000000002,raw cri probability,y_any_risk
19882,0.497062426560664,0.8945780102605372,0.7093969368219528,0.7912977710548561,score threshold,0.20800000000000002,raw cri probability,y_any_risk
19882,0.497062426560664,0.8945780102605372,0.7093969368219528,0.7912977710548561,score threshold,0.20900000000000002,raw cri probability,y_any_risk
19882,0.497062426560664,0.8945780102605372,0.7093969368219528,0.7912977710548561,score threshold,0.21,raw cri probability,y_any_risk
19882,0.497062426560664,0.8945780102605372,0.7093969368219528,0.7912977710548561,score threshold,0.211,raw cri probability,y_any_risk
19882,0.497062426560664,0.8945780102605372,0.7093969368219528,0.7912977710548561,score threshold,0.212,raw cri probability,y_any_risk
19457,0.4864371609290232,0.8980829521508968,0.6969527760051053,0.7848368478968762,score threshold,0.213,raw cri probability,y_any_risk
19457,0.4864371609290232,0.8980829521508968,0.6969527760051053,0.7848368478968762,score threshold,0.214,raw cri probability,y_any_risk
19457,0.4864371609290232,0.8980829521508968,0.6969527760051053,0.7848368478968762,score threshold,0.215,raw cri probability,y_any_risk
19457,0.4864371609290232,0.8980829521508968,0.6969527760051053,0.7848368478968762,score threshold,0.216,raw cri probability,y_any_risk
19457,0.4864371609290232,0.8980829521508968,0.6969527760051053,0.7848368478968762,score threshold,0.217,raw cri probability,y_any_risk
19457,0.4864371609290232,0.8980829521508968,0.6969527760051053,0.7848368478968762,score threshold,0.218,raw cri probability,y_any_risk
19457,0.4864371609290232,0.8980829521508968,0.6969527760051053,0.7848368478968762,score threshold,0.219,raw cri probability,y_any_risk
19457,0.4864371609290232,0.8980829521508968,0.6969527760051053,0.7848368478968762,score threshold,0.22,raw cri probability,y_any_risk
19457,0.4864371609290232,0.8980829521508968,0.6969527760051053,0.7848368478968762,score threshold,0.221,raw cri probability,y_any_risk
19457,0.4864371609290232,0.8980829521508968,0.6969527760051053,0.7848368478968762,score threshold,0.222,raw cri probability,y_any_risk
19457,0.4864371609290232,0.8980829521508968,0.6969527760051053,0.7848368478968762,score threshold,0.223,raw cri probability,y_any_risk
19457,0.4864371609290232,0.8980829521508968,0.6969527760051053,0.7848368478968762,score threshold,0.224,raw cri probability,y_any_risk
19457,0.4864371609290232,0.8980829521508968,0.6969527760051053,0.7848368478968762,score threshold,0.225,raw cri probability,y_any_risk
19457,0.4864371609290232,0.8980829521508968,0.6969527760051053,0.7848368478968762,score threshold,0.226,raw cri probability,y_any_risk
19457,0.4864371609290232,0.8980829521508968,0.6969527760051053,0.7848368478968762,score threshold,0.227,raw cri probability,y_any_risk
19457,0.4864371609290232,0.8980829521508968,0.6969527760051053,0.7848368478968762,score threshold,0.228,raw cri probability,y_any_risk
19457,0.4864371609290232,0.8980829521508968,0.6969527760051053,0.7848368478968762,score threshold,0.229,raw cri probability,y_any_risk
19457,0.4864371609290232,0.8980829521508968,0.6969527760051053,0.7848368478968762,score threshold,0.23,raw cri probability,y_any_risk
19440,0.4860121503037576,0.8983024691358025,0.6965140395660497,0.7846423436376707,score threshold,0.231,raw cri probability,y_any_risk
19440,0.4860121503037576,0.8983024691358025,0.6965140395660497,0.7846423436376707,score threshold,0.232,raw cri probability,y_any_risk
19440,0.4860121503037576,0.8983024691358025,0.6965140395660497,0.7846423436376707,score threshold,0.233,raw cri probability,y_any_risk
19440,0.4860121503037576,0.8983024691358025,0.6965140395660497,0.7846423436376707,score threshold,0.234,raw cri probability,y_any_risk
19440,0.4860121503037576,0.8983024691358025,0.6965140395660497,0.7846423436376707,score threshold,0.23500000000000001,raw cri probability,y_any_risk
19440,0.4860121503037576,0.8983024691358025,0.6965140395660497,0.7846423436376707,score threshold,0.23600000000000002,raw cri probability,y_any_risk
19440,0.4860121503037576,0.8983024691358025,0.6965140395660497,0.7846423436376707,score threshold,0.23700000000000002,raw cri probability,y_any_risk
19440,0.4860121503037576,0.8983024691358025,0.6965140395660497,0.7846423436376707,score threshold,0.23800000000000002,raw cri probability,y_any_risk
19440,0.4860121503037576,0.8983024691358025,0.6965140395660497,0.7846423436376707,score threshold,0.23900000000000002,raw cri probability,y_any_risk
19440,0.4860121503037576,0.8983024691358025,0.6965140395660497,0.7846423436376707,score threshold,0.24000000000000002,raw cri probability,y_any_risk
19440,0.4860121503037576,0.8983024691358025,0.6965140395660497,0.7846423436376707,score threshold,0.241,raw cri probability,y_any_risk
19440,0.4860121503037576,0.8983024691358025,0.6965140395660497,0.7846423436376707,score threshold,0.242,raw cri probability,y_any_risk
19440,0.4860121503037576,0.8983024691358025,0.6965140395660497,0.7846423436376707,score threshold,0.243,raw cri probability,y_any_risk
19440,0.4860121503037576,0.8983024691358025,0.6965140395660497,0.7846423436376707,score threshold,0.244,raw cri probability,y_any_risk
19440,0.4860121503037576,0.8983024691358025,0.6965140395660497,0.7846423436376707,score threshold,0.245,raw cri probability,y_any_risk
19440,0.4860121503037576,0.8983024691358025,0.6965140395660497,0.7846423436376707,score threshold,0.246,raw cri probability,y_any_risk
19440,0.4860121503037576,0.8983024691358025,0.6965140395660497,0.7846423436376707,score threshold,0.247,raw cri probability,y_any_risk
19440,0.4860121503037576,0.8983024691358025,0.6965140395660497,0.7846423436376707,score threshold,0.248,raw cri probability,y_any_risk
19440,0.4860121503037576,0.8983024691358025,0.6965140395660497,0.7846423436376707,score threshold,0.249,raw cri probability,y_any_risk
19440,0.4860121503037576,0.8983024691358025,0.6965140395660497,0.7846423436376707,score threshold,0.25,raw cri probability,y_any_risk
19440,0.4860121503037576,0.8983024691358025,0.6965140395660497,0.7846423436376707,score threshold,0.251,raw cri probability,y_any_risk
19440,0.4860121503037576,0.8983024691358025,0.6965140395660497,0.7846423436376707,score threshold,0.252,raw cri probability,y_any_risk
19440,0.4860121503037576,0.8983024691358025,0.6965140395660497,0.7846423436376707,score threshold,0.253,raw cri probability,y_any_risk
19440,0.4860121503037576,0.8983024691358025,0.6965140395660497,0.7846423436376707,score threshold,0.254,raw cri probability,y_any_risk
19440,0.4860121503037576,0.8983024691358025,0.6965140395660497,0.7846423436376707,score threshold,0.255,raw cri probability,y_any_risk
19440,0.4860121503037576,0.8983024691358025,0.6965140395660497,0.7846423436376707,score threshold,0.256,raw cri probability,y_any_risk
19440,0.4860121503037576,0.8983024691358025,0.6965140395660497,0.7846423436376707,score threshold,0.257,raw cri probability,y_any_risk
19440,0.4860121503037576,0.8983024691358025,0.6965140395660497,0.7846423436376707,score threshold,0.258,raw cri probability,y_any_risk
19440,0.4860121503037576,0.8983024691358025,0.6965140395660497,0.7846423436376707,score threshold,0.259,raw cri probability,y_any_risk
19440,0.4860121503037576,0.8983024691358025,0.6965140395660497,0.7846423436376707,score threshold,0.26,raw cri probability,y_any_risk
19440,0.4860121503037576,0.8983024691358025,0.6965140395660497,0.7846423436376707,score threshold,0.261,raw cri probability,y_any_risk
19440,0.4860121503037576,0.8983024691358025,0.6965140395660497,0.7846423436376707,score threshold,0.262,raw cri probability,y_any_risk
19438,0.48596214905372637,0.8982920053503447,0.6964342693044033,0.7845877330936868,score threshold,0.263,raw cri probability,y_any_risk
19438,0.48596214905372637,0.8982920053503447,0.6964342693044033,0.7845877330936868,score threshold,0.264,raw cri probability,y_any_risk
19437,0.4859371484287107,0.8983382209188661,0.6964342693044033,0.7846053607135636,score threshold,0.265,raw cri probability,y_any_risk
19437,0.4859371484287107,0.8983382209188661,0.6964342693044033,0.7846053607135636,score threshold,0.266,raw cri probability,y_any_risk
19437,0.4859371484287107,0.8983382209188661,0.6964342693044033,0.7846053607135636,score threshold,0.267,raw cri probability,y_any_risk
19437,0.4859371484287107,0.8983382209188661,0.6964342693044033,0.7846053607135636,score threshold,0.268,raw cri probability,y_any_risk
19437,0.4859371484287107,0.8983382209188661,0.6964342693044033,0.7846053607135636,score threshold,0.269,raw cri probability,y_any_risk
19437,0.4859371484287107,0.8983382209188661,0.6964342693044033,0.7846053607135636,score threshold,0.27,raw cri probability,y_any_risk
19437,0.4859371484287107,0.8983382209188661,0.6964342693044033,0.7846053607135636,score threshold,0.271,raw cri probability,y_any_risk
19437,0.4859371484287107,0.8983382209188661,0.6964342693044033,0.7846053607135636,score threshold,0.272,raw cri probability,y_any_risk
19437,0.4859371484287107,0.8983382209188661,0.6964342693044033,0.7846053607135636,score threshold,0.273,raw cri probability,y_any_risk
19437,0.4859371484287107,0.8983382209188661,0.6964342693044033,0.7846053607135636,score threshold,0.274,raw cri probability,y_any_risk
19437,0.4859371484287107,0.8983382209188661,0.6964342693044033,0.7846053607135636,score threshold,0.275,raw cri probability,y_any_risk
19437,0.4859371484287107,0.8983382209188661,0.6964342693044033,0.7846053607135636,score threshold,0.276,raw cri probability,y_any_risk
19437,0.4859371484287107,0.8983382209188661,0.6964342693044033,0.7846053607135636,score threshold,0.277,raw cri probability,y_any_risk
19199,0.47998699967499187,0.8997864472107923,0.6890156349712827,0.7804205913577738,score threshold,0.278,raw cri probability,y_any_risk
19199,0.47998699967499187,0.8997864472107923,0.6890156349712827,0.7804205913577738,score threshold,0.279,raw cri probability,y_any_risk
