algorithm,solution_index,method,normalization,top_k_rate,selected_criteria_count,decision_signature,objective_ap_loss,objective_ndcg_loss,objective_f1_loss,objective_any_f1_loss,objective_review_burden,objective_complexity,primary_average_precision,primary_precision,primary_recall,primary_f1,primary_ndcg,any_precision,any_recall,any_f1,any_ndcg,review_burden,complexity,criterion_selected_p_cri_high,weight_p_cri_high,criterion_selected_p_proc_high,weight_p_proc_high,criterion_selected_p_buyer_concentration_high,weight_p_buyer_concentration_high,criterion_selected_p_single_bid,weight_p_single_bid,criterion_selected_p_no_call_for_tender,weight_p_no_call_for_tender,criterion_selected_risk_consensus_mean,weight_risk_consensus_mean,criterion_selected_risk_consensus_max,weight_risk_consensus_max,criterion_selected_uncertainty_mean,weight_uncertainty_mean,criterion_selected_uncertainty_max,weight_uncertainty_max
AGE-MOEA,46,topsis,sum,0.03493449982266101,3,"{""criteria"": [4, 6, 8], ""method"": ""topsis"", ""normalization"": ""sum"", ""top_k_rate"": 0.0349, ""weights"": [0.8516, 0.0049, 0.1435]}",0.39237309802900777,0.22942217489036576,0.8772663877266388,0.8937658388241256,0.03493449982266101,0.3333333333333333,0.6076269019709922,0.7557251908396947,0.06679035250463822,0.12273361227336121,0.7705778251096342,1.0,0.056096777646932876,0.10623416117587431,1.0,0.03493449982266101,0.3333333333333333,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8515868883980522,False,0.0,True,0.004932763206642524,False,0.0,True,0.1434803483953052
AGE-MOEA,47,vikor,sum,0.12063623608564983,5,"{""criteria"": [3, 4, 6, 7, 8], ""method"": ""vikor"", ""normalization"": ""sum"", ""top_k_rate"": 0.1206, ""weights"": [0.0029, 0.5098, 0.4501, 0.0073, 0.0299]}",0.3444377312895086,0.2624448807037487,0.6549941852952578,0.6753654380773024,0.12063623608564983,0.5555555555555556,0.6555622687104914,0.7375690607734806,0.22516444594366672,0.34500581470474223,0.7375551192962513,1.0,0.1937694037041002,0.3246345619226975,1.0,0.12063623608564983,0.5555555555555556,False,0.0,False,0.0,False,0.0,True,0.002884322020687995,True,0.5098010547004936,False,0.0,True,0.4501293568976468,True,0.007327006261564813,True,0.02985826011960669
AGE-MOEA,48,vikor,sum,0.07987976988809786,7,"{""criteria"": [0, 3, 4, 5, 6, 7, 8], ""method"": ""vikor"", ""normalization"": ""sum"", ""top_k_rate"": 0.0799, ""weights"": [0.6553, 0.0001, 0.0476, 0.2233, 0.032, 0.014, 0.0277]}",0.09265956542279996,0.011446221402428014,0.6680695847362514,0.7724857685009487,0.07987976988809786,0.7777777777777778,0.9073404345772,0.9866555462885738,0.19952774498229045,0.3319304152637486,0.988553778597572,1.0,0.1283588480890697,0.22751423149905126,1.0,0.07987976988809786,0.7777777777777778,True,0.6552514836491947,False,0.0,False,0.0,True,9.950114997660096e-05,True,0.04763901786244767,True,0.22332904377349838,True,0.03200796658531723,True,0.013990609987246104,True,0.02768237699231935
AGE-MOEA,49,cocoso,sum,0.196186501523919,6,"{""criteria"": [0, 1, 3, 4, 7, 8], ""method"": ""cocoso"", ""normalization"": ""sum"", ""top_k_rate"": 0.1962, ""weights"": [0.4795, 0.0159, 0.0085, 0.4418, 0.05, 0.0043]}",0.15929184245200245,0.1091372678993795,0.4181695220919748,0.5402149137088896,0.196186501523919,0.6666666666666666,0.8407081575479975,0.8769962623173633,0.43531792882442233,0.5818304779080252,0.8908627321006205,0.9595650696568128,0.30232309174606575,0.4597850862911104,0.964927994670315,0.196186501523919,0.6666666666666666,True,0.4795441879125617,True,0.01590642224119119,False,0.0,True,0.008470409407609408,True,0.44181765177079035,False,0.0,False,0.0,True,0.04995967807943522,True,0.004301650588412105
AGE-MOEA,50,vikor,robust,0.016447136339111303,3,"{""criteria"": [0, 4, 5], ""method"": ""vikor"", ""normalization"": ""robust"", ""top_k_rate"": 0.0164, ""weights"": [0.4556, 0.4346, 0.1098]}",0.16859193311817822,0.0033050333284031508,0.9203367875647668,0.9484772632457238,0.016447136339111303,0.3333333333333333,0.8314080668818218,0.9959514170040485,0.04149097655591162,0.07966321243523317,0.9966949666715968,1.0,0.026442565035863397,0.05152273675427618,1.0,0.016447136339111303,0.3333333333333333,True,0.4556041417803765,False,0.0,False,0.0,False,0.0,True,0.43457458530444254,True,0.10982127291518104,False,0.0,False,0.0,False,0.0
AGE-MOEA,51,vikor,sum,0.14471469778386725,3,"{""criteria"": [3, 4, 8], ""method"": ""vikor"", ""normalization"": ""sum"", ""top_k_rate"": 0.1447, ""weights"": [0.2072, 0.7277, 0.0651]}",0.3305057213532345,0.21983424420272124,0.5962962962962963,0.6285615010423906,0.14471469778386725,0.3333333333333333,0.6694942786467655,0.753109166282819,0.2757631978411199,0.40370370370370373,0.7801657557972788,0.9847996315062183,0.22888341719302002,0.37143849895760944,0.9867106634748594,0.14471469778386725,0.3333333333333333,False,0.0,False,0.0,False,0.0,True,0.20723499780391513,True,0.7276576522714425,False,0.0,False,0.0,False,0.0,True,0.0651073499246424
AGE-MOEA,52,topsis,sum,0.12813300883154932,5,"{""criteria"": [1, 3, 4, 6, 7], ""method"": ""topsis"", ""normalization"": ""sum"", ""top_k_rate"": 0.1281, ""weights"": [0.0079, 0.0474, 0.5038, 0.4367, 0.0041]}",0.2640441471933791,0.21203512316629047,0.6275633677238568,0.6587054958714376,0.12813300883154932,0.5555555555555556,0.7359558528066209,0.7606659729448492,0.24658458424692192,0.37243663227614315,0.7879648768337095,1.0,0.20575955465153623,0.3412945041285625,1.0,0.12813300883154932,0.5555555555555556,False,0.0,True,0.00794860685886753,False,0.0,True,0.047350146370873245,True,0.5038466919945814,False,0.0,True,0.43671519442231826,True,0.004139360353359536,False,0.0
AGE-MOEA,53,vikor,sum,0.04921726343300749,4,"{""criteria"": [0, 3, 4, 7], ""method"": ""vikor"", ""normalization"": ""sum"", ""top_k_rate"": 0.0492, ""weights"": [0.9297, 0.009, 0.0364, 0.0249]}",0.08846841775615788,0.0011220189251914814,0.7786442711457708,0.8533730158730158,0.04921726343300749,0.4444444444444444,0.9115315822438421,0.9986468200270636,0.12447292966773486,0.22135572885422916,0.9988779810748085,1.0,0.07911358526924313,0.14662698412698413,1.0,0.04921726343300749,0.4444444444444444,True,0.9296812726286793,False,0.0,False,0.0,True,0.009030417477650269,True,0.03635501763080313,False,0.0,False,0.0,True,0.02493329226286749,False,0.0
AGE-MOEA,54,vikor,sum,0.07708256910269565,6,"{""criteria"": [1, 3, 4, 5, 7, 8], ""method"": ""vikor"", ""normalization"": ""sum"", ""top_k_rate"": 0.0771, ""weights"": [0.0003, 0.0068, 0.6676, 0.2072, 0.0098, 0.1083]}",0.31543260585543953,0.09325816027615896,0.707310189105278,0.7795770622975805,0.07708256910269565,0.6666666666666666,0.6845673941445605,0.8962834917891098,0.1749030190588632,0.292689810894722,0.906741839723841,1.0,0.12386254148378117,0.22042293770241947,1.0,0.07708256910269565,0.6666666666666666,False,0.0,True,0.0002813687356642853,False,0.0,True,0.006845715535628191,True,0.6675680132725049,True,0.20717416349991746,False,0.0,True,0.009843978480261355,True,0.10828676047602374
AGE-MOEA,55,cocoso,robust,0.19037798823036653,3,"{""criteria"": [3, 4, 6], ""method"": ""cocoso"", ""normalization"": ""robust"", ""top_k_rate"": 0.1904, ""weights"": [0.2063, 0.7272, 0.0665]}",0.29877165099735026,0.2543284981939419,0.5337507114399545,0.5415266049028449,0.19037798823036653,0.3333333333333333,0.7012283490026497,0.7170868347338936,0.3454208129532805,0.46624928856004555,0.7456715018060581,0.9789915966386554,0.29932555400920674,0.45847339509715507,0.9819968374212371,0.19037798823036653,0.3333333333333333,False,0.0,False,0.0,False,0.0,True,0.20625673791064977,True,0.727243584803314,False,0.0,True,0.06649967728603634,False,0.0,False,0.0
AGE-MOEA,56,topsis,sum,0.15677007367576068,7,"{""criteria"": [0, 1, 3, 4, 6, 7, 8], ""method"": ""topsis"", ""normalization"": ""sum"", ""top_k_rate"": 0.1568, ""weights"": [0.2608, 0.0045, 0.058, 0.6174, 0.0281, 0.0039, 0.0272]}",0.2428920908968607,0.13475008080916961,0.5191402004588817,0.6009578380227487,0.15677007367576068,0.7777777777777778,0.7571079091031393,0.8465136054421769,0.3358070500927644,0.4808597995411183,0.8652499191908304,0.9919217687074829,0.24975912643185955,0.3990421619772513,0.9930487416496913,0.15677007367576068,0.7777777777777778,True,0.2607862976110059,True,0.004547493315074322,False,0.0,True,0.05803130665356251,True,0.6174274623925722,False,0.0,True,0.02810466163425357,True,0.003939482244263078,True,0.02716329614926822
AGE-MOEA,57,cocoso,robust,0.11518041801665109,3,"{""criteria"": [0, 7, 8], ""method"": ""cocoso"", ""normalization"": ""robust"", ""top_k_rate"": 0.1152, ""weights"": [0.9412, 0.0066, 0.0522]}",0.08901137940661863,0.009807830375732518,0.5538722737364503,0.6884994127744151,0.11518041801665109,0.3333333333333333,0.9109886205933814,0.9884259259259259,0.28807556080283353,0.4461277262635497,0.9901921696242675,0.9976851851851852,0.18456268065517611,0.31150058722558494,0.9980564105633122,0.11518041801665109,0.3333333333333333,True,0.9411864976994783,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,0.006596393364929792,True,0.05221710893559201
AGE-MOEA,58,cocoso,robust,0.11639584019231806,6,"{""criteria"": [0, 3, 4, 5, 6, 8], ""method"": ""cocoso"", ""normalization"": ""robust"", ""top_k_rate"": 0.1164, ""weights"": [0.2948, 0.0791, 0.2819, 0.0489, 0.2796, 0.0157]}",0.156899516812951,0.0421931215971163,0.5671661237785016,0.6857580950662938,0.11639584019231806,0.6666666666666666,0.843100483187049,0.9513172966781214,0.28014842300556586,0.4328338762214984,0.9578068784028837,0.997709049255441,0.18648966920029975,0.31424190493370613,0.998081424159269,0.11639584019231806,0.6666666666666666,True,0.29478407451587846,False,0.0,False,0.0,True,0.07911393244110929,True,0.2819387958451289,True,0.048879964722380785,True,0.2796227363142281,False,0.0,True,0.01566049616127455
AGE-MOEA,59,cocoso,robust,0.0827342710739162,3,"{""criteria"": [0, 3, 7], ""method"": ""cocoso"", ""normalization"": ""robust"", ""top_k_rate"": 0.0827, ""weights"": [0.9065, 0.0067, 0.0868]}",0.08887356967254256,0.0020308391798820047,0.6546722454672245,0.7654507654507654,0.0827342710739162,0.3333333333333333,0.9111264303274574,0.9975825946817083,0.20880418283015686,0.3453277545327755,0.997969160820118,1.0,0.1328551546943582,0.23454923454923457,1.0,0.0827342710739162,0.3333333333333333,True,0.9064802844556932,False,0.0,False,0.0,True,0.006749997980292367,False,0.0,False,0.0,False,0.0,True,0.08676971756401443,False,0.0
AGE-MOEA,60,edas,sum,0.08611784154163425,4,"{""criteria"": [1, 3, 4, 7], ""method"": ""edas"", ""normalization"": ""sum"", ""top_k_rate"": 0.0861, ""weights"": [0.9022, 0.0084, 0.0877, 0.0017]}",0.1912510148049763,0.1317242575102835,0.6967179061071873,0.7569829775228063,0.08611784154163425,0.4444444444444444,0.8087489851950237,0.8475232198142415,0.18468544442570417,0.30328209389281263,0.8682757424897165,1.0,0.13831495557220855,0.24301702247719364,1.0,0.08611784154163425,0.4444444444444444,False,0.0,True,0.9022340038631972,False,0.0,True,0.008361562795952475,True,0.08765612771270329,False,0.0,False,0.0,True,0.0017483056281469539,False,0.0
AGE-MOEA,61,cocoso,sum,0.08634596088519633,4,"{""criteria"": [0, 1, 4, 7], ""method"": ""cocoso"", ""normalization"": ""sum"", ""top_k_rate"": 0.0863, ""weights"": [0.3894, 0.1799, 0.3934, 0.0373]}",0.14800803671210194,0.030644645909836954,0.6542560553633218,0.7563222713171007,0.08634596088519633,0.4444444444444444,0.8519919632878981,0.9637345679012346,0.21065947039973015,0.34574394463667824,0.969355354090163,1.0,0.1387431752489027,0.2436777286828993,1.0,0.08634596088519633,0.4444444444444444,True,0.3893746717516064,True,0.17992985501742756,False,0.0,False,0.0,True,0.3933715151879583,False,0.0,False,0.0,True,0.03732395804300791,False,0.0
AGE-MOEA,62,cocoso,sum,0.0599218698187565,5,"{""criteria"": [0, 3, 4, 6, 7], ""method"": ""cocoso"", ""normalization"": ""sum"", ""top_k_rate"": 0.0599, ""weights"": [0.7967, 0.0145, 0.181, 0.002, 0.0058]}",0.0957920730949523,0.0020021729255199627,0.7372583479789103,0.8244140625,0.0599218698187565,0.5555555555555556,0.9042079269050477,0.9977753058954394,0.15129026817338506,0.2627416520210897,0.99799782707448,1.0,0.09624237233700889,0.17558593749999998,1.0,0.0599218698187565,0.5555555555555556,True,0.7966620879569206,False,0.0,False,0.0,True,0.014524211024188098,True,0.1810483340958141,False,0.0,True,0.0020104951498757812,True,0.005754871773201431,False,0.0
AGE-MOEA,63,vikor,sum,0.10150838690642547,3,"{""criteria"": [1, 3, 6], ""method"": ""vikor"", ""normalization"": ""sum"", ""top_k_rate"": 0.1015, ""weights"": [0.9545, 0.0206, 0.0249]}",0.18991705805060477,0.10644610400921373,0.6409017713365539,0.721097201767305,0.10150838690642547,0.3333333333333333,0.8100829419493952,0.8785292186474064,0.22567043346264126,0.35909822866344604,0.8935538959907863,0.9947472094550229,0.16218820254790708,0.2789027982326951,0.9955986235837405,0.10150838690642547,0.3333333333333333,False,0.0,True,0.9545173286044044,False,0.0,True,0.02056231608134977,False,0.0,False,0.0,True,0.02492035531424583,False,0.0,False,0.0
AGE-MOEA,64,cocoso,robust,0.05388151937557271,5,"{""criteria"": [3, 4, 5, 7, 8], ""method"": ""cocoso"", ""normalization"": ""robust"", ""top_k_rate"": 0.0539, ""weights"": [0.0149, 0.7878, 0.1447, 0.0115, 0.0411]}",0.3086786490278566,0.037399360762865985,0.7693677649154052,0.840591133004926,0.05388151937557271,0.5555555555555556,0.6913213509721434,0.9604449938195303,0.13105076741440377,0.23063223508459488,0.962600639237134,1.0,0.08660742961139065,0.1594088669950739,1.0,0.05388151937557271,0.5555555555555556,False,0.0,False,0.0,False,0.0,True,0.014901653107498799,True,0.7877632970157978,True,0.14470129668585222,False,0.0,True,0.01152403494167512,True,0.041109718249176176
AGE-MOEA,65,topsis,sum,0.012693988266964731,4,"{""criteria"": [3, 4, 7, 8], ""method"": ""topsis"", ""normalization"": ""sum"", ""top_k_rate"": 0.0127, ""weights"": [0.0154, 0.8576, 0.0024, 0.1247]}",0.38730131560498426,0.11130368414674419,0.9454248366013072,0.9599244649601343,0.012693988266964731,0.4444444444444444,0.6126986843950157,0.8743455497382199,0.028166638556248947,0.05457516339869282,0.8886963158532558,1.0,0.02044748956214538,0.04007553503986572,1.0,0.012693988266964731,0.4444444444444444,False,0.0,False,0.0,False,0.0,True,0.01536827708296794,True,0.8575717969418005,False,0.0,False,0.0,True,0.0023762170999937346,True,0.1246837088752377
AGE-MOEA,66,vikor,robust,0.084955043018412,3,"{""criteria"": [0, 4, 7], ""method"": ""vikor"", ""normalization"": ""robust"", ""top_k_rate"": 0.085, ""weights"": [0.5238, 0.4756, 0.0006]}",0.16326171362145625,0.023037731108780934,0.6557468073292616,0.7597965335342879,0.084955043018412,0.3333333333333333,0.8367382863785437,0.9725490196078431,0.20914150784280655,0.34425319267073845,0.9769622688912191,1.0,0.13649502194625843,0.24020346646571214,1.0,0.084955043018412,0.3333333333333333,True,0.5238460377938466,False,0.0,False,0.0,False,0.0,True,0.4755882690126368,False,0.0,False,0.0,True,0.0005656931935166285,False,0.0
AGE-MOEA,67,cocoso,sum,0.19629139822609734,3,"{""criteria"": [0, 3, 7], ""method"": ""cocoso"", ""normalization"": ""sum"", ""top_k_rate"": 0.1963, ""weights"": [0.8994, 0.0165, 0.0842]}",0.08874138547720112,0.045743679403026705,0.3709713770565697,0.5308481198111672,0.19629139822609734,0.3333333333333333,0.9112586145227989,0.9477079796264856,0.4707370551526396,0.6290286229434303,0.9542563205969733,0.9786078098471986,0.3085322770581308,0.46915188018883275,0.9814973835052169,0.19629139822609734,0.3333333333333333,True,0.8993730873196586,False,0.0,False,0.0,True,0.016470914678540036,False,0.0,False,0.0,False,0.0,True,0.08415599800180153,False,0.0
AGE-MOEA,68,cocoso,robust,0.05992002188733954,4,"{""criteria"": [0, 3, 4, 7], ""method"": ""cocoso"", ""normalization"": ""robust"", ""top_k_rate"": 0.0599, ""weights"": [0.4695, 0.0261, 0.5042, 0.0003]}",0.17112529494561546,0.0020708466430272576,0.7372583479789103,0.8244140625,0.05992002188733954,0.4444444444444444,0.8288747050543845,0.9977753058954394,0.15129026817338506,0.2627416520210897,0.9979291533569727,1.0,0.09624237233700889,0.17558593749999998,1.0,0.05992002188733954,0.4444444444444444,True,0.4694589423325737,False,0.0,False,0.0,True,0.02607575697030357,True,0.5041637404729173,False,0.0,False,0.0,True,0.0003015602242053663,False,0.0
AGE-MOEA,69,vikor,robust,0.0854764410210635,5,"{""criteria"": [0, 1, 3, 4, 7], ""method"": ""vikor"", ""normalization"": ""robust"", ""top_k_rate"": 0.0855, ""weights"": [0.8888, 0.0393, 0.0092, 0.0612, 0.0016]}",0.08932452422516413,0.007315200291661328,0.6472545757071548,0.7584713855421686,0.0854764410210635,0.5555555555555556,0.9106754757748359,0.9914263445050663,0.21453870804520156,0.3527454242928452,0.9926847997083387,1.0,0.13735146129964673,0.24152861445783136,1.0,0.0854764410210635,0.5555555555555556,True,0.8887619657719248,True,0.03925617230083663,False,0.0,True,0.009181918327574087,True,0.06115396953273513,False,0.0,False,0.0,True,0.001645974066929422,False,0.0
AGE-MOEA,70,vikor,sum,0.10699203407316864,8,"{""criteria"": [0, 1, 3, 4, 5, 6, 7, 8], ""method"": ""vikor"", ""normalization"": ""sum"", ""top_k_rate"": 0.107, ""weights"": [0.3879, 0.0003, 0.0273, 0.3803, 0.1181, 0.0205, 0.0056, 0.06]}",0.1735716478745737,0.03396128135210108,0.5906556941863552,0.7067421889274621,0.10699203407316864,0.8888888888888888,0.8264283521254263,0.9607476635514018,0.26007758475290943,0.4093443058136447,0.9660387186478989,1.0,0.17182314527352532,0.29325781107253795,1.0,0.10699203407316864,0.8888888888888888,True,0.38794631382212985,True,0.00026197037478848333,False,0.0,True,0.02727670523157218,True,0.38029042938770924,True,0.11810894157289879,True,0.020466534628261247,True,0.005607774382104515,True,0.060041330600535715
AGE-MOEA,71,topsis,sum,0.055218297805857325,6,"{""criteria"": [0, 1, 3, 4, 6, 7], ""method"": ""topsis"", ""normalization"": ""sum"", ""top_k_rate"": 0.0552, ""weights"": [0.745, 0.0038, 0.2, 0.0485, 0.0013, 0.0014]}",0.09281091912470996,0.013662136023592009,0.7585084344480616,0.8369714847590954,0.055218297805857325,0.6666666666666666,0.90718908087529,0.9843184559710495,0.1376286051610727,0.2414915655519384,0.986337863976408,1.0,0.08874852799486137,0.16302851524090461,1.0,0.055218297805857325,0.6666666666666666,True,0.7449534352361523,True,0.0038326956288574194,False,0.0,True,0.20003882833892045,True,0.048489782215585274,False,0.0,True,0.0012703305532062914,True,0.0014149280272783547,False,0.0
AGE-MOEA,72,cocoso,sum,0.11681693299856387,7,"{""criteria"": [0, 1, 4, 5, 6, 7, 8], ""method"": ""cocoso"", ""normalization"": ""sum"", ""top_k_rate"": 0.1168, ""weights"": [0.5117, 0.2838, 0.0163, 0.0895, 0.0281, 0.004, 0.0666]}",0.10725555200815173,0.012904965764060305,0.5503775058578495,0.6839733189111231,0.11681693299856387,0.7777777777777778,0.8927444479918483,0.9851682829435254,0.2912801484230056,0.44962249414215055,0.9870950342359397,1.0,0.18766727331120864,0.3160266810888769,1.0,0.11681693299856387,0.7777777777777778,True,0.5116763100487801,True,0.28383902316859666,False,0.0,False,0.0,True,0.01625631007286592,True,0.08953895643022411,True,0.02806302889129586,True,0.004007308206001799,True,0.06661906318223536
AGE-MOEA,73,vikor,robust,0.10856325901394095,5,"{""criteria"": [0, 1, 3, 4, 7], ""method"": ""vikor"", ""normalization"": ""robust"", ""top_k_rate"": 0.1086, ""weights"": [0.9261, 0.0398, 0.009, 0.025, 0.0]}",0.08908706208355721,0.005351845603641325,0.5715797830113787,0.7030082041932544,0.10856325901394095,0.5555555555555556,0.9109129379164428,0.9938612645794966,0.2730645977399224,0.42842021698862137,0.9946481543963587,1.0,0.17439246333369018,0.2969917958067457,1.0,0.10856325901394095,0.5555555555555556,True,0.9261277640085207,True,0.03977549253479515,False,0.0,True,0.009032545503476123,True,0.025044810618033972,False,0.0,False,0.0,True,1.938733517403994e-05,False,0.0
AGE-MOEA,74,vikor,sum,0.12063623608564983,4,"{""criteria"": [3, 4, 5, 7], ""method"": ""vikor"", ""normalization"": ""sum"", ""top_k_rate"": 0.1206, ""weights"": [0.0132, 0.2377, 0.7261, 0.023]}",0.16075590620506763,0.05950573150078675,0.5637679286729551,0.6796699847547305,0.12063623608564983,0.4444444444444444,0.8392440937949324,0.932596685082873,0.28470231067633667,0.43623207132704483,0.9404942684992132,0.9867403314917127,0.19120008564393534,0.3203300152452695,0.9887522808251609,0.12063623608564983,0.4444444444444444,False,0.0,False,0.0,False,0.0,True,0.013152805237930299,True,0.23769314820950824,True,0.7261209545193616,False,0.0,True,0.02303309203319989,False,0.0
AGE-MOEA,75,topsis,sum,0.07987976988809786,4,"{""criteria"": [4, 6, 7, 8], ""method"": ""topsis"", ""normalization"": ""sum"", ""top_k_rate"": 0.0799, ""weights"": [0.8112, 0.076, 0.0264, 0.0864]}",0.37807535894097166,0.3272703024960055,0.7744107744107744,0.7724857685009487,0.07987976988809786,0.4444444444444444,0.6219246410590283,0.6705587989991659,0.13560465508517455,0.22558922558922553,0.6727296975039945,1.0,0.1283588480890697,0.22751423149905126,1.0,0.07987976988809786,0.4444444444444444,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8112169270268765,False,0.0,True,0.07595370327171236,True,0.026393159970086514,True,0.08643620973132468
AGE-MOEA,76,topsis,robust,0.11598588252632258,4,"{""criteria"": [0, 3, 4, 5], ""method"": ""topsis"", ""normalization"": ""robust"", ""top_k_rate"": 0.116, ""weights"": [0.2587, 0.1163, 0.5071, 0.1179]}",0.22111721046911403,0.05007048823935034,0.5717825009779632,0.6864903889540654,0.11598588252632258,0.4444444444444444,0.778882789530886,0.9436781609195403,0.2769438353853938,0.42821749902203676,0.9499295117606497,0.9982758620689656,0.18595439460443208,0.3135096110459345,0.998512187310816,0.11598588252632258,0.4444444444444444,True,0.2586570955480382,False,0.0,False,0.0,True,0.11629605839583447,True,0.5071349997724792,True,0.11791184628364809,False,0.0,False,0.0,False,0.0
AGE-MOEA,77,vikor,robust,0.05478197843023335,6,"{""criteria"": [1, 3, 4, 6, 7, 8], ""method"": ""vikor"", ""normalization"": ""robust"", ""top_k_rate"": 0.0548, ""weights"": [0.0369, 0.0642, 0.8662, 0.009, 0.0161, 0.0076]}",0.3225263805260252,0.04059092634527206,0.7683306176862688,0.8382367411197481,0.05478197843023335,0.6666666666666666,0.6774736194739748,0.9513381995133819,0.131894079946028,0.2316693823137313,0.9594090736547279,1.0,0.08799914356064661,0.1617632588802519,1.0,0.05478197843023335,0.6666666666666666,False,0.0,True,0.03686779328189679,False,0.0,True,0.06422910013980816,True,0.8661719509743947,False,0.0,True,0.009038262713972664,True,0.016097276188651168,True,0.007595616701276593
AGE-MOEA,78,edas,sum,0.07789630329554634,5,"{""criteria"": [3, 4, 6, 7, 8], ""method"": ""edas"", ""normalization"": ""sum"", ""top_k_rate"": 0.0779, ""weights"": [0.0132, 0.6596, 0.2138, 0.0078, 0.1056]}",0.3418168413322096,0.21808120467883996,0.7489433643279797,0.7775451950523311,0.07789630329554634,0.5555555555555556,0.6581831586677904,0.7621899059024807,0.150278293135436,0.2510566356720203,0.78191879532116,1.0,0.1251472005138636,0.22245480494766887,1.0,0.07789630329554634,0.5555555555555556,False,0.0,False,0.0,False,0.0,True,0.013211611320554605,True,0.6595745211266176,False,0.0,True,0.2138295164248474,True,0.0077608582888144114,True,0.10562349283916599
AGE-MOEA,79,cocoso,sum,0.1538415547714684,7,"{""criteria"": [1, 3, 4, 5, 6, 7, 8], ""method"": ""cocoso"", ""normalization"": ""sum"", ""top_k_rate"": 0.1538, ""weights"": [0.036, 0.0159, 0.7427, 0.1424, 0.0478, 0.0067, 0.0085]}",0.28536273887682495,0.21800704415664496,0.5775160859536239,0.6042578762125503,0.1538415547714684,0.7777777777777778,0.714637261123175,0.7538994800693241,0.2934727610052285,0.4224839140463761,0.781992955843355,0.9987001733102253,0.24676158869500053,0.3957421237874496,0.9988514462422313,0.1538415547714684,0.7777777777777778,False,0.0,True,0.03599518982635306,False,0.0,True,0.0159233864723148,True,0.7427114710826478,True,0.14241572614884682,True,0.047750535167342754,True,0.006748424844485487,True,0.00845526645800927
AGE-MOEA,80,cocoso,sum,0.1012181967129482,5,"{""criteria"": [1, 3, 4, 7, 8], ""method"": ""cocoso"", ""normalization"": ""sum"", ""top_k_rate"": 0.1012, ""weights"": [0.0809, 0.0913, 0.7163, 0.0014, 0.11]}",0.30733001204930877,0.14172610828844612,0.6565520945220193,0.7208103130755064,0.1012181967129482,0.5555555555555556,0.6926699879506912,0.8420013166556946,0.21571934558947545,0.34344790547798065,0.8582738917115539,0.9980250164581962,0.16229525746708062,0.2791896869244936,0.9983458365143003,0.1012181967129482,0.5555555555555556,False,0.0,True,0.08094233066424783,False,0.0,True,0.0912994273844365,True,0.7163079892271311,False,0.0,False,0.0,True,0.0014342552535598996,True,0.11001599747062474
AGE-MOEA,81,topsis,sum,0.09913415949630802,6,"{""criteria"": [0, 1, 3, 4, 7, 8], ""method"": ""topsis"", ""normalization"": ""sum"", ""top_k_rate"": 0.0991, ""weights"": [0.7223, 0.0488, 0.0667, 0.0756, 0.0011, 0.0855]}",0.09084649874159867,0.010702905255075557,0.6038295577130528,0.7253417066863688,0.09913415949630802,0.6666666666666666,0.9091535012584013,0.9878950907868191,0.2477652217911958,0.39617044228694714,0.9892970947449244,1.0,0.15919066481104807,0.2746582933136313,1.0,0.09913415949630802,0.6666666666666666,True,0.7223121767490648,True,0.04876599376927259,False,0.0,True,0.06668933013244668,True,0.07563722060613104,False,0.0,False,0.0,True,0.0011050095496316743,True,0.08549026919345332
AGE-MOEA,82,topsis,sum,0.013920401702183165,6,"{""criteria"": [3, 4, 5, 6, 7, 8], ""method"": ""topsis"", ""normalization"": ""sum"", ""top_k_rate"": 0.0139, ""weights"": [0.1489, 0.6147, 0.1896, 0.0031, 0.0087, 0.0349]}",0.29016966442305137,0.0038286901535296014,0.9322254806125774,0.9562303664921465,0.013920401702183165,0.6666666666666666,0.7098303355769486,0.9952153110047847,0.03508180131556755,0.06777451938742261,0.9961713098464704,1.0,0.02237447810726903,0.04376963350785341,1.0,0.013920401702183165,0.6666666666666666,False,0.0,False,0.0,False,0.0,True,0.14891323741084445,True,0.6147211552649945,True,0.18962230296812055,True,0.0031391479907987825,True,0.008656358418481556,True,0.034947797946760346
AGE-MOEA,83,vikor,robust,0.19183946409695948,4,"{""criteria"": [3, 4, 6, 8], ""method"": ""vikor"", ""normalization"": ""robust"", ""top_k_rate"": 0.1918, ""weights"": [0.1891, 0.6668, 0.061, 0.083]}",0.32016990930138556,0.2513114453346945,0.5271942772794369,0.54104263851379,0.19183946409695948,0.4444444444444444,0.6798300906986144,0.7234190410006949,0.35115533816832517,0.47280572272056315,0.7486885546653055,0.9742876997915219,0.300181993362595,0.45895736148621,0.9772345349394768,0.19183946409695948,0.4444444444444444,False,0.0,False,0.0,False,0.0,True,0.1891272920639336,True,0.6668466264811252,False,0.0,True,0.06097693590830391,False,0.0,True,0.0830491455466372
